200 200
145 36 1
145 37 0
145 38 0
145 39 0
145 40 2
145 41 2
145 42 1
145 43 1
145 44 1
145 45 1
145 46 1
145 47 0
145 48 2
145 49 2
145 50 1
145 51 1
145 52 2
145 53 2
145 54 2
145 55 1
145 56 0
145 57 0
145 58 1
145 59 1
145 60 0
145 61 1
145 62 2
145 63 1
145 64 1
145 65 0
145 66 1
145 67 2
145 68 1
145 69 1
145 70 0
145 71 2
145 72 2
145 73 2
145 74 1
145 75 2
145 76 0
145 77 0
145 78 2
145 79 1
145 80 1
145 81 0
145 82 1
145 83 0
145 84 2
145 85 2
145 86 2
145 87 1
145 88 0
145 89 0
145 90 1
145 91 0
145 92 2
145 93 1
145 94 1
145 95 0
145 96 2
145 97 1
145 98 0
145 99 2
145 100 1
145 101 0
145 102 1
145 103 1
145 104 0
145 105 1
145 106 2
145 107 1
145 108 2
145 109 0
145 110 0
145 111 0
145 112 2
145 113 2
145 114 2
145 115 2
145 116 1
145 117 2
145 118 2
145 119 2
145 120 0
145 121 0
145 122 2
145 123 0
145 124 0
145 125 1
145 126 2
145 127 0
145 128 1
145 129 2
145 130 1
145 131 1
145 132 0
145 133 1
145 134 2
145 135 1
145 136 1
145 137 0
145 138 2
145 139 1
145 140 2
145 141 1
145 142 1
145 143 0
145 144 1
145 145 0
145 146 0
145 147 1
145 148 0
145 149 2
145 150 0
145 151 0
145 152 0
145 153 0
145 154 0
145 155 2
145 156 1
145 157 1
145 158 0
145 159 1
145 160 2
145 161 2
145 162 1
145 163 0
145 164 0
145 165 0
145 166 1
145 167 2
145 168 0
145 169 1
145 170 0
145 171 1
145 172 0
145 173 2
145 174 2
145 175 0
145 176 0
145 177 1
145 178 0
145 179 0
145 180 1
145 181 2
145 182 2
145 183 0
145 184 1
145 185 1
145 186 0
145 187 2
145 188 2
145 189 2
145 190 1
145 191 2
145 192 1
145 193 2
145 194 0
145 195 1
145 196 0
145 197 0
145 198 0
145 199 1
146 0 1
146 1 0
146 2 1
146 3 2
146 4 2
146 5 1
146 6 1
146 7 2
146 8 1
146 9 2
146 10 2
146 11 2
146 12 0
146 13 0
146 14 2
146 15 0
146 16 1
146 17 1
146 18 2
146 19 0
146 20 1
146 21 0
146 22 0
146 23 0
146 24 2
146 25 0
146 26 1
146 27 1
146 28 1
146 29 2
146 30 0
146 31 2
146 32 0
146 33 1
146 34 0
146 35 1
146 36 0
146 37 2
146 38 0
146 39 0
146 40 0
146 41 1
146 42 0
146 43 2
146 44 2
146 45 0
146 46 1
146 47 2
146 48 1
146 49 1
146 50 2
146 51 1
146 52 2
146 53 2
146 54 2
146 55 0
146 56 2
146 57 1
146 58 1
146 59 1
146 60 0
146 61 0
146 62 2
146 63 0
146 64 1
146 65 1
146 66 0
146 67 0
146 68 0
146 69 2
146 70 2
146 71 2
146 72 0
146 73 2
146 74 1
146 75 0
146 76 2
146 77 1
146 78 1
146 79 0
146 80 0
146 81 1
146 82 0
146 83 0
146 84 0
146 85 0
146 86 0
146 87 2
146 88 1
146 89 2
146 90 2
146 91 0
146 92 1
146 93 2
146 94 2
146 95 1
146 96 2
146 97 1
146 98 2
146 99 1
146 100 0
146 101 1
146 102 1
146 103 2
146 104 1
146 105 0
146 106 1
146 107 2
146 108 0
146 109 2
146 110 0
146 111 2
146 112 0
146 113 0
146 114 1
146 115 2
146 116 0
146 117 0
146 118 1
146 119 0
146 120 1
146 121 1
146 122 0
146 123 0
146 124 1
146 125 0
146 126 0
146 127 2
146 128 1
146 129 1
146 130 1
146 131 1
146 132 1
146 133 1
146 134 1
146 135 2
146 136 2
146 137 2
146 138 2
146 139 0
146 140 1
146 141 2
146 142 2
146 143 1
146 144 1
146 145 1
146 146 2
146 147 0
146 148 0
146 149 1
146 150 0
146 151 2
146 152 1
146 153 2
146 154 0
146 155 0
146 156 1
146 157 2
146 158 1
146 159 2
146 160 2
146 161 1
146 162 1
146 163 0
146 164 0
146 165 1
146 166 0
146 167 1
146 168 0
146 169 1
146 170 2
146 171 1
146 172 2
146 173 1
146 174 2
146 175 2
146 176 0
146 177 2
146 178 2
146 179 2
146 180 0
146 181 2
146 182 0
146 183 2
146 184 1
146 185 1
146 186 2
146 187 0
146 188 0
146 189 0
146 190 2
146 191 1
146 192 2
146 193 1
146 194 2
146 195 1
146 196 2
146 197 0
146 198 1
146 199 0
147 0 0
147 1 2
147 2 1
147 3 1
147 4 0
147 5 2
147 6 1
147 7 0
147 8 2
147 9 2
147 10 0
147 11 0
147 12 2
147 13 0
147 14 1
147 15 0
147 16 2
147 17 2
147 18 1
147 19 0
147 20 1
147 21 2
147 22 2
147 23 0
147 24 1
147 25 2
147 26 1
147 27 0
147 28 0
147 29 0
147 30 1
147 31 1
147 32 0
147 33 1
147 34 1
147 35 1
147 36 2
147 37 1
147 38 0
147 39 2
147 40 1
147 41 0
147 42 1
147 43 0
147 44 2
147 45 2
147 46 0
147 47 0
147 48 2
147 49 2
147 50 0
147 51 2
147 52 1
147 53 2
147 54 2
147 55 0
147 56 0
147 57 2
147 58 0
147 59 0
147 60 2
147 61 1
147 62 0
147 63 1
147 64 0
147 65 2
147 66 0
147 67 2
147 68 1
147 69 2
147 70 1
147 71 2
147 72 2
147 73 2
147 74 2
147 75 2
147 76 2
147 77 2
147 78 0
147 79 0
147 80 2
147 81 1
147 82 0
147 83 2
147 84 1
147 85 2
147 86 2
147 87 2
147 88 1
147 89 1
147 90 2
147 91 2
147 92 2
147 93 0
147 94 1
147 95 0
147 96 1
147 97 2
147 98 1
147 99 2
147 100 2
147 101 2
147 102 2
147 103 0
147 104 2
147 105 1
147 106 2
147 107 0
147 108 2
147 109 2
147 110 1
147 111 0
147 112 0
147 113 0
147 114 0
147 115 0
147 116 0
147 117 0
147 118 1
147 119 1
147 120 1
147 121 0
147 122 0
147 123 2
147 124 0
147 125 2
147 126 0
147 127 0
147 128 1
147 129 2
147 130 0
147 131 0
147 132 0
147 133 0
147 134 2
147 135 1
147 136 1
147 137 1
147 138 0
147 139 1
147 140 1
147 141 0
147 142 2
147 143 1
147 144 0
147 145 0
147 146 2
147 147 2
147 148 0
147 149 1
147 150 2
147 151 1
147 152 0
147 153 2
147 154 2
147 155 2
147 156 2
147 157 2
147 158 1
147 159 2
147 160 1
147 161 0
147 162 0
147 163 0
147 164 0
147 165 1
147 166 2
147 167 1
147 168 1
147 169 2
147 170 0
147 171 0
147 172 1
147 173 0
147 174 2
147 175 0
147 176 0
147 177 2
147 178 0
147 179 0
147 180 1
147 181 0
147 182 0
147 183 2
147 184 2
147 185 2
147 186 1
147 187 2
147 188 1
147 189 1
147 190 2
147 191 0
147 192 2
147 193 2
147 194 2
147 195 1
147 196 0
147 197 2
147 198 1
147 199 2
148 0 0
148 1 2
148 2 2
148 3 0
148 4 2
148 5 1
148 6 2
148 7 0
148 8 1
148 9 2
148 10 0
148 11 1
148 12 2
148 13 1
148 14 1
148 15 1
148 16 1
148 17 1
148 18 2
148 19 2
148 20 1
148 21 1
148 22 1
148 23 0
148 24 1
148 25 0
148 26 0
148 27 1
148 28 2
148 29 1
148 30 0
148 31 2
148 32 0
148 33 2
148 34 0
148 35 2
148 36 0
148 37 0
148 38 2
148 39 1
148 40 2
148 41 2
148 42 2
148 43 0
148 44 0
148 45 2
148 46 1
148 47 1
148 48 0
148 49 0
148 50 0
148 51 0
148 52 2
148 53 1
148 54 1
148 55 1
148 56 1
148 57 1
148 58 0
148 59 0
148 60 1
148 61 2
148 62 0
148 63 0
148 64 1
148 65 0
148 66 1
148 67 1
148 68 1
148 69 0
148 70 1
148 71 1
148 72 2
148 73 0
148 74 1
148 75 0
148 76 1
148 77 0
148 78 0
148 79 2
148 80 2
148 81 0
148 82 1
148 83 2
148 84 1
148 85 1
148 86 1
148 87 1
148 88 1
148 89 0
148 90 0
148 91 1
148 92 2
148 93 1
148 94 2
148 95 2
148 96 1
148 97 0
148 98 1
148 99 1
148 100 0
148 101 1
148 102 1
148 103 0
148 104 1
148 105 0
148 106 2
148 107 1
148 108 1
148 109 2
148 110 1
148 111 0
148 112 0
148 113 2
148 114 0
148 115 1
148 116 1
148 117 0
148 118 1
148 119 1
148 120 2
148 121 2
148 122 0
148 123 1
148 124 1
148 125 1
148 126 2
148 127 0
148 128 2
148 129 1
148 130 0
148 131 0
148 132 2
148 133 0
148 134 2
148 135 1
148 136 1
148 137 2
148 138 0
148 139 0
148 140 2
148 141 2
148 142 0
148 143 2
148 144 1
148 145 1
148 146 0
148 147 1
148 148 1
148 149 0
148 150 2
148 151 0
148 152 0
148 153 0
148 154 1
148 155 0
148 156 0
148 157 1
148 158 1
148 159 0
148 160 2
148 161 2
148 162 1
148 163 0
148 164 1
148 165 2
148 166 0
148 167 0
148 168 0
148 169 0
148 170 2
148 171 2
148 172 0
148 173 0
148 174 0
148 175 0
148 176 0
148 177 1
148 178 1
148 179 0
148 180 1
148 181 2
148 182 2
148 183 1
148 184 0
148 185 1
148 186 0
148 187 1
148 188 1
148 189 1
148 190 0
148 191 2
148 192 0
148 193 0
148 194 2
148 195 0
148 196 2
148 197 2
148 198 0
148 199 1
149 0 2
149 1 2
149 2 0
149 3 1
149 4 2
149 5 2
149 6 1
149 7 2
149 8 0
149 9 0
149 10 1
149 11 2
149 12 1
149 13 0
149 14 0
149 15 1
149 16 2
149 17 2
149 18 2
149 19 1
149 20 1
149 21 0
149 22 2
149 23 0
149 24 0
149 25 1
149 26 1
149 27 0
149 28 0
149 29 2
149 30 1
149 31 1
149 32 0
149 33 2
149 34 0
149 35 1
149 36 0
149 37 2
149 38 0
149 39 0
149 40 1
149 41 1
149 42 1
149 43 0
149 44 1
149 45 0
149 46 0
149 47 2
149 48 1
149 49 2
149 50 0
149 51 0
149 52 1
149 53 2
149 54 1
149 55 2
149 56 2
149 57 0
149 58 0
149 59 0
149 60 0
149 61 2
149 62 1
149 63 2
149 64 2
149 65 1
149 66 1
149 67 1
149 68 0
149 69 0
149 70 0
149 71 2
149 72 0
149 73 1
149 74 1
149 75 1
149 76 0
149 77 2
149 78 2
149 79 2
149 80 2
149 81 1
149 82 1
149 83 0
149 84 0
149 85 1
149 86 0
149 87 2
149 88 2
149 89 2
149 90 1
149 91 0
149 92 2
149 93 0
149 94 0
149 95 1
149 96 0
149 97 0
149 98 2
149 99 0
149 100 2
149 101 1
149 102 2
149 103 2
149 104 0
149 105 2
149 106 1
149 107 1
149 108 2
149 109 1
149 110 2
149 111 1
149 112 0
149 113 2
149 114 1
149 115 0
149 116 2
149 117 2
149 118 0
149 119 1
149 120 2
149 121 2
149 122 0
149 123 1
149 124 2
149 125 0
149 126 0
149 127 1
149 128 2
149 129 0
149 130 1
149 131 2
149 132 2
149 133 1
149 134 0
149 135 2
149 136 1
149 137 2
149 138 0
149 139 1
149 140 1
149 141 0
149 142 0
149 143 0
149 144 2
149 145 0
149 146 0
149 147 2
149 148 2
149 149 0
149 150 1
149 151 0
149 152 0
149 153 0
149 154 2
149 155 2
149 156 0
149 157 1
149 158 2
149 159 1
149 160 0
149 161 0
149 162 2
149 163 1
149 164 2
149 165 2
149 166 2
149 167 2
149 168 0
149 169 2
149 170 0
149 171 0
149 172 0
149 173 1
149 174 2
149 175 0
149 176 2
149 177 0
149 178 2
149 179 0
149 180 1
149 181 1
149 182 2
149 183 0
149 184 1
149 185 1
149 186 1
149 187 1
149 188 1
149 189 1
149 190 2
149 191 1
149 192 1
149 193 0
149 194 1
149 195 2
149 196 0
149 197 2
149 198 1
149 199 0
150 0 1
150 1 2
150 2 2
150 3 0
150 4 1
150 5 0
150 6 2
150 7 1
150 8 1
150 9 2
150 10 0
150 11 0
150 12 1
150 13 2
150 14 2
150 15 0
150 16 0
150 17 2
150 18 0
150 19 2
150 20 1
150 21 1
150 22 0
150 23 1
150 24 2
150 25 0
150 26 2
150 27 0
150 28 0
150 29 2
150 30 0
150 31 0
150 32 0
150 33 0
150 34 0
150 35 1
150 36 1
150 37 0
150 38 0
150 39 2
150 40 0
150 41 2
150 42 1
150 43 2
150 44 2
150 45 1
150 46 2
150 47 2
150 48 0
150 49 1
150 50 2
150 51 2
150 52 2
150 53 0
150 54 0
150 55 2
150 56 1
150 57 1
150 58 2
150 59 1
150 60 2
150 61 0
150 62 1
150 63 0
150 64 1
150 65 2
150 66 1
150 67 0
150 68 0
150 69 0
150 70 2
150 71 1
150 72 2
150 73 0
150 74 2
150 75 2
150 76 0
150 77 1
150 78 0
150 79 2
150 80 2
150 81 0
150 82 1
150 83 0
150 84 2
150 85 0
150 86 0
150 87 1
150 88 2
150 89 0
150 90 1
150 91 2
150 92 1
150 93 2
150 94 1
150 95 1
150 96 0
150 97 1
150 98 1
150 99 2
150 100 1
150 101 1
150 102 0
150 103 2
150 104 0
150 105 2
150 106 2
150 107 2
150 108 2
150 109 0
150 110 0
150 111 1
150 112 0
150 113 1
150 114 0
150 115 1
150 116 0
150 117 0
150 118 0
150 119 1
150 120 2
150 121 0
150 122 2
150 123 0
150 124 2
150 125 1
150 126 2
150 127 1
150 128 2
150 129 0
150 130 1
150 131 0
150 132 0
150 133 0
150 134 1
150 135 0
150 136 0
150 137 0
150 138 1
150 139 1
150 140 0
150 141 0
150 142 1
150 143 1
150 144 1
150 145 2
150 146 2
150 147 0
150 148 1
150 149 1
150 150 0
150 151 2
150 152 2
150 153 2
150 154 1
150 155 0
150 156 0
150 157 1
150 158 1
150 159 2
150 160 2
150 161 1
150 162 2
150 163 2
150 164 2
150 165 2
150 166 2
150 167 0
150 168 0
150 169 2
150 170 1
150 171 0
150 172 2
150 173 2
150 174 1
150 175 1
150 176 2
150 177 1
150 178 2
150 179 0
150 180 0
150 181 2
150 182 0
150 183 1
150 184 0
150 185 0
150 186 1
150 187 1
150 188 2
150 189 1
150 190 0
150 191 0
150 192 0
150 193 1
150 194 0
150 195 0
150 196 0
150 197 0
150 198 2
150 199 1
151 0 0
151 1 2
151 2 2
151 3 2
151 4 1
151 5 0
151 6 0
151 7 2
151 8 0
151 9 0
151 10 0
151 11 0
151 12 1
151 13 1
151 14 0
151 15 0
151 16 2
151 17 1
151 18 0
151 19 1
151 20 2
151 21 1
151 22 0
151 23 2
151 24 0
151 25 1
151 26 2
151 27 1
151 28 1
151 29 1
151 30 2
151 31 1
151 32 1
151 33 0
151 34 2
151 35 0
151 36 1
151 37 2
151 38 0
151 39 0
151 40 1
151 41 1
151 42 0
151 43 1
151 44 2
151 45 2
151 46 2
151 47 0
151 48 1
151 49 1
151 50 0
151 51 2
151 52 2
151 53 0
151 54 0
151 55 2
151 56 0
151 57 0
151 58 1
151 59 2
151 60 1
151 61 0
151 62 2
151 63 0
151 64 2
151 65 0
151 66 0
151 67 0
151 68 2
151 69 0
151 70 1
151 71 2
151 72 0
151 73 2
151 74 1
151 75 1
151 76 0
151 77 2
151 78 0
151 79 1
151 80 0
151 81 1
151 82 0
151 83 1
151 84 1
151 85 1
151 86 0
151 87 1
151 88 1
151 89 0
151 90 1
151 91 1
151 92 2
151 93 2
151 94 1
151 95 1
151 96 0
151 97 2
151 98 1
151 99 2
151 100 2
151 101 1
151 102 1
151 103 2
151 104 0
151 105 1
151 106 0
151 107 1
151 108 2
151 109 1
151 110 0
151 111 2
151 112 1
151 113 1
151 114 1
151 115 1
151 116 2
151 117 1
151 118 1
151 119 1
151 120 2
151 121 1
151 122 2
151 123 1
151 124 1
151 125 0
151 126 0
151 127 0
151 128 0
151 129 0
151 130 1
151 131 0
151 132 1
151 133 0
151 134 2
151 135 0
151 136 2
151 137 1
151 138 1
151 139 0
151 140 1
151 141 1
151 142 1
151 143 1
151 144 1
151 145 1
151 146 0
151 147 2
151 148 2
151 149 2
151 150 1
151 151 1
151 152 0
151 153 2
151 154 2
151 155 2
151 156 1
151 157 1
151 158 1
151 159 0
151 160 2
151 161 0
151 162 2
151 163 1
151 164 2
151 165 0
151 166 2
151 167 0
151 168 2
151 169 2
151 170 1
151 171 1
151 172 2
151 173 0
151 174 2
151 175 1
151 176 1
151 177 2
151 178 2
151 179 0
151 180 2
151 181 0
151 182 2
151 183 2
151 184 2
151 185 1
151 186 1
151 187 1
151 188 2
151 189 2
151 190 0
151 191 2
151 192 0
151 193 0
151 194 0
151 195 2
151 196 1
151 197 2
151 198 2
151 199 2
152 0 0
152 1 0
152 2 2
152 3 0
152 4 1
152 5 1
152 6 0
152 7 0
152 8 2
152 9 0
152 10 2
152 11 0
152 12 1
152 13 2
152 14 0
152 15 0
152 16 1
152 17 1
152 18 0
152 19 0
152 20 2
152 21 0
152 22 0
152 23 1
152 24 1
152 25 1
152 26 0
152 27 1
152 28 2
152 29 2
152 30 1
152 31 0
152 32 0
152 33 2
152 34 1
152 35 0
152 36 1
152 37 1
152 38 1
152 39 1
152 40 1
152 41 0
152 42 2
152 43 1
152 44 1
152 45 0
152 46 1
152 47 2
152 48 2
152 49 1
152 50 2
152 51 2
152 52 2
152 53 2
152 54 2
152 55 2
152 56 0
152 57 0
152 58 2
152 59 1
152 60 2
152 61 2
152 62 2
152 63 2
152 64 2
152 65 1
152 66 2
152 67 0
152 68 0
152 69 1
152 70 0
152 71 0
152 72 2
152 73 1
152 74 1
152 75 0
152 76 1
152 77 2
152 78 0
152 79 2
152 80 1
152 81 0
152 82 0
152 83 1
152 84 2
152 85 1
152 86 1
152 87 2
152 88 2
152 89 1
152 90 0
152 91 0
152 92 2
152 93 0
152 94 2
152 95 1
152 96 2
152 97 2
152 98 2
152 99 0
152 100 0
152 101 2
152 102 2
152 103 1
152 104 1
152 105 1
152 106 2
152 107 1
152 108 0
152 109 0
152 110 1
152 111 1
152 112 2
152 113 2
152 114 0
152 115 1
152 116 1
152 117 1
152 118 0
152 119 1
152 120 1
152 121 1
152 122 1
152 123 1
152 124 2
152 125 1
152 126 2
152 127 0
152 128 0
152 129 2
152 130 2
152 131 2
152 132 1
152 133 0
152 134 0
152 135 2
152 136 0
152 137 2
152 138 0
152 139 1
152 140 1
152 141 2
152 142 1
152 143 0
152 144 2
152 145 0
152 146 1
152 147 2
152 148 1
152 149 1
152 150 2
152 151 0
152 152 1
152 153 2
152 154 2
152 155 2
152 156 2
152 157 1
152 158 2
152 159 1
152 160 0
152 161 0
152 162 2
152 163 2
152 164 1
152 165 2
152 166 2
152 167 1
152 168 2
152 169 0
152 170 0
152 171 1
152 172 0
152 173 2
152 174 1
152 175 0
152 176 2
152 177 0
152 178 1
152 179 0
152 180 1
152 181 0
152 182 2
152 183 1
152 184 1
152 185 2
152 186 2
152 187 1
152 188 2
152 189 0
152 190 1
152 191 1
152 192 2
152 193 1
152 194 2
152 195 1
152 196 2
152 197 1
152 198 0
152 199 1
153 0 0
153 1 1
153 2 1
153 3 1
153 4 2
153 5 0
153 6 0
153 7 1
153 8 1
153 9 2
153 10 1
153 11 1
153 12 1
153 13 0
153 14 1
153 15 1
153 16 2
153 17 1
153 18 0
153 19 0
153 20 2
153 21 1
153 22 0
153 23 0
153 24 2
153 25 2
153 26 0
153 27 0
153 28 1
153 29 0
153 30 0
153 31 0
153 32 1
153 33 1
153 34 1
153 35 1
153 36 0
153 37 2
153 38 2
153 39 1
153 40 2
153 41 2
153 42 0
153 43 1
153 44 1
153 45 2
153 46 0
153 47 1
153 48 1
153 49 2
153 50 1
153 51 1
153 52 2
153 53 2
153 54 1
153 55 0
153 56 2
153 57 0
153 58 2
153 59 2
153 60 2
153 61 1
153 62 2
153 63 1
153 64 0
153 65 0
153 66 2
153 67 2
153 68 0
153 69 2
153 70 2
153 71 1
153 72 2
153 73 0
153 74 0
153 75 0
153 76 2
153 77 1
153 78 1
153 79 2
153 80 0
153 81 1
153 82 0
153 83 0
153 84 2
153 85 0
153 86 0
153 87 0
153 88 0
153 89 0
153 90 2
153 91 1
153 92 0
153 93 1
153 94 2
153 95 0
153 96 0
153 97 2
153 98 2
153 99 0
153 100 2
153 101 1
153 102 2
153 103 0
153 104 2
153 105 0
153 106 1
153 107 2
153 108 1
153 109 0
153 110 1
153 111 1
153 112 0
153 113 0
153 114 1
153 115 0
153 116 2
153 117 1
153 118 2
153 119 2
153 120 1
153 121 0
153 122 0
153 123 1
153 124 1
153 125 2
153 126 0
153 127 0
153 128 0
153 129 2
153 130 2
153 131 0
153 132 0
153 133 2
153 134 0
153 135 1
153 136 1
153 137 1
153 138 1
153 139 0
153 140 0
153 141 0
153 142 1
153 143 2
153 144 0
153 145 2
153 146 2
153 147 1
153 148 1
153 149 1
153 150 0
153 151 0
153 152 1
153 153 0
153 154 0
153 155 2
153 156 0
153 157 0
153 158 2
153 159 0
153 160 2
153 161 1
153 162 2
153 163 0
153 164 0
153 165 1
153 166 0
153 167 2
153 168 1
153 169 1
153 170 0
153 171 1
153 172 2
153 173 2
153 174 2
153 175 2
153 176 0
153 177 0
153 178 2
153 179 1
153 180 0
153 181 0
153 182 2
153 183 2
153 184 0
153 185 1
153 186 2
153 187 2
153 188 0
153 189 0
153 190 0
153 191 2
153 192 2
153 193 0
153 194 2
153 195 1
153 196 2
153 197 2
153 198 2
153 199 2
154 0 0
154 1 0
154 2 1
154 3 1
154 4 1
154 5 1
154 6 0
154 7 1
154 8 1
154 9 2
154 10 1
154 11 2
154 12 2
154 13 1
154 14 0
154 15 2
154 16 0
154 17 2
154 18 1
154 19 1
154 20 2
154 21 2
154 22 1
154 23 1
154 24 1
154 25 1
154 26 2
154 27 0
154 28 2
154 29 1
154 30 2
154 31 0
154 32 0
154 33 0
154 34 0
154 35 1
154 36 0
154 37 1
154 38 1
154 39 0
154 40 2
154 41 2
154 42 2
154 43 2
154 44 0
154 45 2
154 46 0
154 47 1
154 48 2
154 49 1
154 50 2
154 51 1
154 52 2
154 53 0
154 54 2
154 55 1
154 56 2
154 57 2
154 58 0
154 59 1
154 60 0
154 61 1
154 62 0
154 63 2
154 64 0
154 65 1
154 66 2
154 67 2
154 68 1
154 69 0
154 70 0
154 71 0
154 72 0
154 73 1
154 74 1
154 75 0
154 76 1
154 77 1
154 78 0
154 79 2
154 80 0
154 81 0
154 82 2
154 83 2
154 84 0
154 85 1
154 86 2
154 87 0
154 88 1
154 89 0
154 90 2
154 91 0
154 92 1
154 93 2
154 94 0
154 95 0
154 96 2
154 97 2
154 98 0
154 99 2
154 100 1
154 101 2
154 102 2
154 103 2
154 104 2
154 105 1
154 106 2
154 107 2
154 108 1
154 109 0
154 110 0
154 111 0
154 112 1
154 113 1
154 114 1
154 115 1
154 116 0
154 117 2
154 118 0
154 119 1
154 120 0
154 121 1
154 122 1
154 123 0
154 124 1
154 125 2
154 126 2
154 127 0
154 128 1
154 129 1
154 130 1
154 131 0
154 132 1
154 133 2
154 134 2
154 135 0
154 136 2
154 137 2
154 138 1
154 139 2
154 140 2
154 141 1
154 142 2
154 143 1
154 144 1
154 145 2
154 146 0
154 147 0
154 148 0
154 149 0
154 150 0
154 151 2
154 152 0
154 153 1
154 154 0
154 155 0
154 156 1
154 157 0
154 158 0
154 159 1
154 160 2
154 161 1
154 162 1
154 163 1
154 164 1
154 165 0
154 166 1
154 167 2
154 168 0
154 169 0
154 170 1
154 171 1
154 172 0
154 173 2
154 174 2
154 175 0
154 176 0
154 177 1
154 178 0
154 179 2
154 180 0
154 181 2
154 182 0
154 183 1
154 184 2
154 185 2
154 186 2
154 187 2
154 188 1
154 189 1
154 190 1
154 191 2
154 192 2
154 193 2
154 194 2
154 195 0
154 196 1
154 197 0
154 198 1
154 199 1
155 0 2
155 1 2
155 2 0
155 3 2
155 4 2
155 5 1
155 6 0
155 7 0
155 8 2
155 9 2
155 10 1
155 11 2
155 12 0
155 13 0
155 14 0
155 15 1
155 16 1
155 17 1
155 18 2
155 19 2
155 20 2
155 21 1
155 22 0
155 23 1
155 24 1
155 25 1
155 26 2
155 27 2
155 28 1
155 29 0
155 30 1
155 31 2
155 32 2
155 33 1
155 34 0
155 35 2
155 36 2
155 37 2
155 38 0
155 39 2
155 40 0
155 41 0
155 42 2
155 43 1
155 44 2
155 45 1
155 46 1
155 47 1
155 48 1
155 49 2
155 50 0
155 51 0
155 52 0
155 53 1
155 54 2
155 55 2
155 56 1
155 57 1
155 58 2
155 59 2
155 60 1
155 61 2
155 62 0
155 63 2
155 64 2
155 65 2
155 66 1
155 67 2
155 68 0
155 69 1
155 70 0
155 71 1
155 72 1
155 73 0
155 74 1
155 75 2
155 76 0
155 77 0
155 78 2
155 79 0
155 80 2
155 81 0
155 82 1
155 83 1
155 84 2
155 85 1
155 86 2
155 87 0
155 88 0
155 89 0
155 90 1
155 91 0
155 92 2
155 93 1
155 94 2
155 95 2
155 96 2
155 97 1
155 98 0
155 99 1
155 100 0
155 101 1
155 102 0
155 103 0
155 104 2
155 105 2
155 106 2
155 107 1
155 108 2
155 109 0
155 110 1
155 111 0
155 112 0
155 113 0
155 114 1
155 115 0
155 116 2
155 117 2
155 118 0
155 119 1
155 120 0
155 121 0
155 122 0
155 123 2
155 124 1
155 125 2
155 126 1
155 127 1
155 128 1
155 129 0
155 130 2
155 131 1
155 132 2
155 133 2
155 134 0
155 135 0
155 136 2
155 137 1
155 138 0
155 139 2
155 140 0
155 141 2
155 142 1
155 143 2
155 144 2
155 145 2
155 146 0
155 147 2
155 148 2
155 149 2
155 150 0
155 151 2
155 152 2
155 153 1
155 154 0
155 155 2
155 156 2
155 157 2
155 158 2
155 159 1
155 160 0
155 161 2
155 162 2
155 163 0
155 164 0
155 165 1
155 166 2
155 167 2
155 168 0
155 169 0
155 170 1
155 171 2
155 172 1
155 173 2
155 174 0
155 175 0
155 176 1
155 177 0
155 178 2
155 179 1
155 180 1
155 181 2
155 182 0
155 183 2
155 184 2
155 185 2
155 186 1
155 187 0
155 188 2
155 189 0
155 190 0
155 191 0
155 192 0
155 193 0
155 194 0
155 195 2
155 196 0
155 197 2
155 198 2
155 199 0
156 0 1
156 1 2
156 2 2
156 3 2
156 4 1
156 5 0
156 6 0
156 7 1
156 8 2
156 9 1
156 10 2
156 11 2
156 12 2
156 13 0
156 14 2
156 15 2
156 16 1
156 17 1
156 18 1
156 19 0
156 20 2
156 21 1
156 22 1
156 23 2
156 24 2
156 25 0
156 26 0
156 27 2
156 28 1
156 29 2
156 30 0
156 31 2
156 32 2
156 33 0
156 34 0
156 35 1
156 36 0
156 37 2
156 38 0
156 39 1
156 40 2
156 41 1
156 42 1
156 43 1
156 44 2
156 45 1
156 46 1
156 47 2
156 48 1
156 49 2
156 50 2
156 51 0
156 52 0
156 53 0
156 54 1
156 55 0
156 56 1
156 57 1
156 58 2
156 59 2
156 60 0
156 61 1
156 62 1
156 63 0
156 64 0
156 65 0
156 66 0
156 67 2
156 68 2
156 69 1
156 70 0
156 71 0
156 72 2
156 73 1
156 74 0
156 75 0
156 76 1
156 77 0
156 78 1
156 79 2
156 80 2
156 81 1
156 82 1
156 83 2
156 84 1
156 85 2
156 86 2
156 87 2
156 88 1
156 89 1
156 90 1
156 91 2
156 92 2
156 93 1
156 94 0
156 95 2
156 96 2
156 97 0
156 98 1
156 99 0
156 100 1
156 101 1
156 102 0
156 103 0
156 104 2
156 105 2
156 106 2
156 107 1
156 108 1
156 109 0
156 110 1
156 111 2
156 112 2
156 113 1
156 114 2
156 115 0
156 116 2
156 117 2
156 118 1
156 119 2
156 120 2
156 121 2
156 122 2
156 123 2
156 124 2
156 125 1
156 126 0
156 127 0
156 128 2
156 129 2
156 130 1
156 131 2
156 132 0
156 133 0
156 134 1
156 135 1
156 136 2
156 137 2
156 138 0
156 139 1
156 140 2
156 141 0
156 142 1
156 143 1
156 144 1
156 145 0
156 146 2
156 147 0
156 148 2
156 149 1
156 150 0
156 151 2
156 152 1
156 153 0
156 154 0
156 155 0
156 156 0
156 157 1
156 158 1
156 159 0
156 160 2
156 161 0
156 162 1
156 163 1
156 164 0
156 165 2
156 166 0
156 167 1
