60 80
44 2 0
44 3 0
44 4 0
44 5 2
44 6 2
44 7 2
44 8 0
44 9 0
44 10 0
44 11 0
44 12 1
44 13 1
44 14 0
44 15 0
44 16 0
44 17 0
44 18 0
44 19 0
44 20 0
44 21 0
44 22 0
44 23 0
44 24 0
44 25 0
44 26 1
44 27 1
44 28 1
44 29 1
44 30 1
44 31 0
44 32 0
44 33 0
44 34 2
44 35 0
44 36 0
44 37 0
44 38 0
44 39 1
44 40 1
44 41 1
44 42 1
44 43 1
44 44 1
44 45 1
44 46 1
44 47 1
44 48 2
44 49 2
44 50 1
44 51 1
44 52 0
44 53 0
44 54 0
44 55 1
44 56 1
44 57 1
44 58 0
44 59 1
44 60 1
44 61 1
44 62 2
44 63 2
44 64 2
44 65 2
44 66 2
44 67 2
44 68 2
44 69 2
44 70 0
44 71 0
44 72 1
44 73 1
44 74 1
44 75 2
44 76 2
44 77 2
44 78 0
44 79 0
45 0 0
45 1 0
45 2 0
45 3 0
45 4 2
45 5 2
45 6 2
45 7 0
45 8 0
45 9 0
45 10 0
45 11 2
45 12 1
45 13 0
45 14 0
45 15 0
45 16 0
45 17 0
45 18 0
45 19 0
45 20 1
45 21 2
45 22 0
45 23 0
45 24 0
45 25 2
45 26 2
45 27 1
45 28 1
45 29 1
45 30 1
45 31 1
45 32 1
45 33 2
45 34 2
45 35 2
45 36 0
45 37 0
45 38 0
45 39 1
45 40 1
45 41 1
45 42 1
45 43 1
45 44 1
45 45 0
45 46 1
45 47 1
45 48 1
45 49 2
45 50 2
45 51 2
45 52 2
45 53 2
45 54 2
45 55 2
45 56 1
45 57 1
45 58 0
45 59 1
45 60 1
45 61 1
45 62 2
45 63 2
45 64 2
45 65 0
45 66 2
45 67 2
45 68 2
45 69 0
45 70 0
45 71 0
45 72 1
45 73 1
45 74 1
45 75 2
45 76 2
45 77 2
45 78 2
45 79 0
46 0 1
46 1 2
46 2 0
46 3 2
46 4 2
46 5 2
46 6 2
46 7 1
46 8 1
46 9 0
46 10 0
46 11 0
46 12 1
46 13 1
46 14 2
46 15 2
46 16 0
46 17 0
46 18 1
46 19 1
46 20 1
46 21 2
46 22 2
46 23 2
46 24 2
46 25 2
46 26 2
46 27 2
46 28 1
46 29 1
46 30 0
46 31 1
46 32 1
46 33 2
46 34 2
46 35 2
46 36 0
46 37 0
46 38 0
46 39 1
46 40 2
46 41 1
46 42 1
46 43 1
46 44 1
46 45 0
46 46 0
46 47 1
46 48 1
46 49 1
46 50 1
46 51 0
46 52 2
46 53 2
46 54 2
46 55 0
46 56 0
46 57 0
46 58 0
46 59 0
46 60 2
46 61 2
46 62 2
46 63 2
46 64 1
46 65 1
46 66 1
46 67 2
46 68 2
46 69 0
46 70 0
46 71 0
46 72 0
46 73 0
46 74 1
46 75 2
46 76 2
46 77 2
46 78 2
46 79 2
47 0 1
47 1 1
47 2 0
47 3 1
47 4 1
47 5 1
47 6 2
47 7 1
47 8 1
47 9 0
47 10 0
47 11 0
47 12 2
47 13 2
47 14 2
47 15 2
47 16 2
47 17 0
47 18 1
47 19 1
47 20 1
47 21 2
47 22 2
47 23 2
47 24 2
47 25 1
47 26 2
47 27 2
47 28 1
47 29 1
47 30 1
47 31 1
47 32 1
47 33 2
47 34 2
47 35 2
47 36 0
47 37 0
47 38 0
47 39 0
47 40 2
47 41 2
47 42 1
47 43 1
47 44 1
47 45 0
47 46 2
47 47 2
47 48 1
47 49 1
47 50 1
47 51 0
47 52 2
47 53 2
47 54 0
47 55 0
47 56 0
47 57 0
47 58 0
47 59 0
47 60 2
47 61 2
47 62 2
47 63 1
47 64 1
47 65 1
47 66 0
47 67 2
47 68 2
47 69 0
47 70 0
47 71 0
47 72 0
47 73 0
47 74 1
47 75 1
47 76 2
47 77 2
47 78 2
47 79 2
48 0 1
48 1 1
48 2 1
48 3 1
48 4 1
48 5 1
48 6 1
48 7 1
48 8 1
48 9 1
48 10 0
48 11 2
48 12 2
48 13 1
48 14 0
48 15 0
48 16 2
48 17 2
48 18 2
48 19 1
48 20 1
48 21 2
48 22 2
48 23 2
48 24 2
48 25 2
48 26 2
48 27 2
48 28 1
48 29 1
48 30 1
48 31 1
48 32 1
48 33 2
48 34 2
48 35 2
48 36 2
48 37 0
48 38 0
48 39 0
48 40 2
48 41 2
48 42 2
48 43 1
48 44 2
48 45 0
48 46 0
48 47 1
48 48 1
48 49 1
48 50 1
48 51 1
48 52 0
48 53 0
48 54 0
48 55 0
48 56 0
48 57 0
48 58 0
48 59 0
48 60 0
48 61 0
48 62 0
48 63 1
48 64 1
48 65 0
48 66 0
48 67 2
48 68 2
48 69 2
48 70 0
48 71 0
48 72 0
48 73 0
48 74 1
48 75 1
48 76 0
48 77 0
48 78 0
48 79 0
49 0 0
49 1 0
49 2 1
49 3 1
49 4 1
49 5 1
49 6 1
49 7 1
49 8 1
49 9 0
49 10 0
49 11 2
49 12 2
49 13 2
49 14 0
49 15 0
49 16 0
49 17 2
49 18 1
49 19 1
49 20 2
49 21 2
49 22 2
49 23 2
49 24 2
49 25 1
49 26 1
49 27 1
49 28 1
49 29 1
49 30 1
49 31 1
49 32 1
49 33 2
49 34 2
49 35 2
49 36 2
49 37 0
49 38 0
49 39 0
49 40 0
49 41 0
49 42 2
49 43 0
49 44 1
49 45 0
49 46 0
49 47 0
49 48 1
49 49 1
49 50 1
49 51 1
49 52 0
49 53 0
49 54 1
49 55 1
49 56 0
49 57 1
49 58 0
49 59 0
49 60 0
49 61 0
49 62 0
49 63 0
49 64 0
49 65 1
49 66 1
49 67 1
49 68 1
49 69 1
49 70 0
49 71 0
49 72 0
49 73 1
49 74 1
49 75 1
49 76 1
49 77 0
49 78 0
49 79 0
50 0 0
50 1 0
50 2 1
50 3 1
50 4 1
50 5 1
50 6 1
50 7 1
50 8 2
50 9 0
50 10 0
50 11 2
50 12 2
50 13 1
50 14 1
50 15 0
50 16 1
50 17 1
50 18 1
50 19 2
50 20 2
50 21 2
50 22 2
50 23 2
50 24 1
50 25 1
50 26 1
50 27 2
50 28 1
50 29 0
50 30 0
50 31 1
50 32 1
50 33 0
50 34 2
50 35 2
50 36 2
50 37 1
50 38 0
50 39 0
50 40 0
50 41 0
50 42 0
50 43 1
50 44 1
50 45 0
50 46 2
50 47 1
50 48 2
50 49 1
50 50 1
50 51 1
50 52 2
50 53 2
50 54 1
50 55 1
50 56 1
50 57 1
50 58 2
50 59 0
50 60 0
50 61 0
50 62 0
50 63 0
50 64 0
50 65 1
50 66 1
50 67 1
50 68 1
50 69 0
50 70 0
50 71 0
50 72 1
50 73 1
50 74 1
50 75 1
50 76 0
50 77 0
50 78 0
50 79 0
51 0 0
51 1 0
51 2 0
51 3 1
51 4 0
51 5 2
51 6 2
51 7 2
51 8 2
51 9 0
51 10 0
51 11 1
51 12 1
51 13 1
51 14 0
51 15 0
51 16 0
51 17 1
51 18 0
51 19 2
51 20 0
51 21 0
51 22 2
51 23 1
51 24 1
51 25 2
51 26 2
51 27 2
51 28 0
51 29 0
51 30 0
51 31 0
51 32 0
51 33 0
51 34 0
51 35 0
51 36 1
51 37 1
51 38 2
51 39 1
51 40 2
51 41 0
51 42 0
51 43 0
51 44 1
51 45 1
51 46 2
51 47 2
51 48 2
51 49 2
51 50 2
51 51 2
51 52 2
51 53 2
51 54 1
51 55 1
51 56 1
51 57 0
51 58 0
51 59 0
51 60 0
51 61 0
51 62 0
51 63 0
51 64 0
51 65 1
51 66 1
51 67 1
51 68 1
51 69 0
51 70 0
51 71 1
51 72 1
51 73 1
51 74 1
51 75 0
51 76 0
51 77 0
51 78 0
51 79 0
52 0 0
52 1 0
52 2 0
52 3 0
52 4 2
52 5 0
52 6 2
52 7 2
52 8 2
52 9 1
52 10 1
52 11 1
52 12 1
52 13 1
52 14 0
52 15 0
52 16 0
52 17 0
52 18 2
52 19 0
52 20 0
52 21 0
52 22 0
52 23 1
52 24 1
52 25 2
52 26 0
52 27 0
52 28 0
52 29 0
52 30 0
52 31 0
52 32 0
52 33 0
52 34 0
52 35 1
52 36 1
52 37 1
52 38 1
52 39 0
52 40 0
52 41 0
52 42 0
52 43 1
52 44 1
52 45 1
52 46 1
52 47 2
52 48 2
52 49 0
52 50 0
52 51 0
52 52 2
52 53 1
52 54 1
52 55 1
52 56 1
52 57 0
52 58 0
52 59 2
52 60 0
52 61 0
52 62 0
52 63 0
52 64 0
52 65 0
52 66 2
52 67 2
52 68 0
52 69 0
52 70 1
52 71 1
52 72 1
52 73 1
52 74 0
52 75 0
52 76 0
52 77 0
52 78 0
52 79 0
53 0 2
53 1 2
53 2 0
53 3 0
53 4 0
53 5 0
53 6 2
53 7 2
53 8 0
53 9 1
53 10 1
53 11 1
53 12 1
53 13 1
53 14 0
53 15 0
53 16 0
53 17 0
53 18 0
53 19 0
53 20 0
53 21 0
53 22 0
53 23 0
53 24 0
53 25 0
53 26 0
53 27 0
53 28 0
53 29 0
53 30 0
53 31 1
53 32 1
53 33 1
53 34 2
53 35 0
53 36 1
53 37 1
53 38 1
53 39 0
53 40 0
53 41 0
53 42 0
53 43 1
53 44 1
53 45 1
53 46 2
53 47 2
53 48 0
53 49 0
53 50 0
53 51 0
53 52 1
53 53 1
53 54 2
53 55 2
53 56 2
53 57 0
53 58 0
53 59 2
53 60 0
53 61 0
53 62 0
53 63 0
53 64 0
53 65 0
53 66 2
53 67 2
53 68 0
53 69 1
53 70 1
53 71 1
53 72 1
53 73 1
53 74 0
53 75 0
53 76 0
53 77 0
53 78 0
53 79 2
54 0 2
54 1 0
54 2 0
54 3 0
54 4 0
54 5 0
54 6 2
54 7 0
54 8 0
54 9 1
54 10 1
54 11 1
54 12 1
54 13 1
54 14 0
54 15 0
54 16 2
54 17 0
54 18 0
54 19 0
54 20 0
54 21 0
54 22 0
54 23 0
54 24 0
54 25 0
54 26 0
54 27 1
54 28 1
54 29 1
54 30 0
54 31 0
54 32 2
54 33 2
54 34 2
54 35 2
54 36 0
54 37 0
54 38 1
54 39 1
54 40 1
54 41 0
54 42 0
54 43 1
54 44 2
54 45 2
54 46 2
54 47 2
54 48 0
54 49 0
54 50 0
54 51 0
54 52 0
54 53 2
54 54 2
54 55 2
54 56 2
54 57 2
54 58 2
54 59 2
54 60 2
54 61 0
54 62 0
54 63 0
54 64 0
54 65 2
54 66 2
54 67 2
54 68 2
54 69 1
54 70 1
54 71 1
54 72 1
54 73 0
54 74 0
54 75 0
54 76 0
54 77 0
54 78 2
54 79 2
55 0 0
55 1 0
55 2 0
55 3 0
55 4 0
55 5 0
55 6 2
55 7 0
55 8 0
55 9 0
55 10 0
55 11 1
55 12 1
55 13 1
55 14 2
55 15 2
55 16 2
55 17 2
55 18 1
55 19 1
55 20 0
55 21 1
55 22 1
55 23 0
55 24 2
55 25 0
55 26 1
55 27 1
55 28 1
55 29 1
55 30 1
55 31 1
55 32 2
55 33 2
55 34 2
55 35 2
55 36 2
55 37 1
55 38 2
55 39 1
55 40 1
55 41 0
55 42 0
55 43 0
55 44 2
55 45 2
55 46 2
55 47 2
55 48 2
55 49 0
55 50 0
55 51 0
55 52 0
55 53 0
55 54 2
55 55 2
55 56 2
55 57 2
55 58 2
55 59 2
55 60 0
55 61 0
55 62 0
55 63 2
55 64 2
55 65 2
55 66 2
55 67 0
55 68 0
55 69 0
55 70 0
55 71 0
55 72 1
55 73 2
55 74 2
55 75 2
55 76 2
55 77 0
55 78 2
55 79 0
56 0 0
56 1 0
56 2 0
56 3 0
56 4 0
56 5 0
56 6 0
56 7 0
56 8 0
56 9 1
56 10 0
56 11 1
56 12 2
56 13 2
56 14 2
56 15 2
56 16 2
56 17 2
56 18 2
56 19 2
56 20 2
56 21 2
56 22 1
56 23 1
56 24 2
56 25 1
56 26 1
56 27 1
56 28 1
56 29 1
56 30 1
56 31 1
56 32 1
56 33 0
56 34 0
56 35 2
56 36 2
56 37 2
56 38 2
56 39 2
56 40 2
56 41 0
56 42 1
56 43 0
56 44 2
56 45 2
56 46 2
56 47 2
56 48 2
56 49 0
56 50 0
56 51 2
56 52 0
56 53 0
56 54 0
56 55 0
56 56 0
56 57 2
56 58 2
56 59 2
56 60 2
56 61 0
56 62 0
56 63 1
56 64 2
56 65 2
56 66 2
56 67 0
56 68 0
56 69 0
56 70 0
56 71 1
56 72 1
56 73 2
56 74 2
56 75 2
56 76 1
56 77 2
56 78 2
56 79 0
57 0 0
57 1 0
57 2 1
57 3 0
57 4 0
57 5 0
57 6 0
57 7 1
57 8 1
57 9 1
57 10 1
57 11 2
57 12 2
57 13 2
57 14 2
57 15 2
57 16 2
57 17 2
57 18 2
57 19 2
57 20 2
57 21 2
57 22 1
57 23 1
57 24 1
57 25 1
57 26 1
57 27 1
57 28 1
57 29 2
57 30 2
57 31 2
57 32 0
57 33 0
57 34 0
57 35 2
57 36 2
57 37 2
57 38 2
57 39 2
57 40 2
57 41 2
57 42 1
57 43 1
57 44 0
57 45 0
57 46 1
57 47 0
57 48 0
57 49 0
57 50 0
57 51 0
57 52 0
57 53 0
57 54 0
57 55 0
57 56 1
57 57 2
57 58 2
57 59 2
57 60 2
57 61 0
57 62 1
57 63 1
57 64 1
57 65 2
57 66 2
57 67 1
57 68 1
57 69 1
57 70 0
57 71 1
57 72 1
57 73 2
57 74 2
57 75 2
57 76 2
57 77 0
57 78 0
57 79 0
58 0 0
58 1 2
58 2 2
58 3 1
58 4 0
58 5 1
58 6 1
58 7 1
58 8 1
58 9 1
58 10 1
58 11 2
58 12 2
58 13 2
58 14 2
58 15 2
58 16 2
58 17 2
58 18 2
58 19 2
58 20 2
58 21 2
58 22 1
58 23 1
58 24 0
58 25 2
58 26 1
58 27 1
58 28 1
58 29 2
58 30 2
58 31 2
58 32 0
58 33 0
58 34 0
58 35 2
58 36 2
58 37 2
58 38 2
58 39 2
58 40 2
58 41 1
58 42 1
58 43 1
58 44 1
58 45 1
58 46 0
58 47 0
58 48 0
58 49 0
58 50 0
58 51 0
58 52 0
58 53 0
58 54 0
58 55 0
58 56 1
58 57 1
58 58 2
58 59 2
58 60 2
58 61 2
58 62 1
58 63 2
58 64 2
58 65 2
58 66 1
58 67 1
58 68 1
58 69 1
58 70 1
58 71 1
58 72 1
58 73 2
58 74 2
58 75 2
58 76 2
58 77 0
58 78 0
58 79 0
59 0 2
59 1 2
59 2 2
59 3 1
59 4 0
59 5 1
59 6 1
59 7 1
59 8 2
59 9 2
59 10 2
59 11 2
59 12 2
59 13 2
59 14 2
59 15 2
59 16 2
59 17 2
59 18 2
59 19 2
59 20 2
59 21 2
59 22 1
59 23 0
59 24 2
59 25 2
59 26 2
59 27 1
59 28 2
59 29 2
59 30 2
59 31 2
59 32 0
59 33 0
59 34 1
59 35 2
59 36 2
59 37 2
59 38 2
59 39 2
59 40 2
59 41 2
59 42 1
59 43 1
59 44 1
59 45 1
59 46 1
59 47 0
59 48 0
59 49 0
59 50 0
59 51 0
59 52 1
59 53 0
59 54 0
59 55 0
59 56 1
59 57 1
59 58 2
59 59 2
59 60 2
59 61 2
59 62 2
59 63 2
59 64 2
59 65 2
59 66 2
59 67 1
59 68 1
59 69 1
59 70 1
59 71 0
59 72 0
59 73 0
59 74 2
59 75 2
59 76 2
59 77 0
59 78 0
59 79 0
REFRESH
0 0 0
0 1 2
0 2 2
0 3 1
0 4 1
0 5 1
0 6 1
0 7 1
0 8 0
0 9 2
0 10 2
0 11 2
0 12 2
0 13 2
0 14 2
0 15 2
0 16 2
0 17 2
0 18 2
0 19 2
0 20 2
0 21 0
0 22 0
0 23 0
0 24 2
0 25 2
0 26 2
0 27 2
0 28 2
0 29 2
0 30 2
0 31 0
0 32 0
0 33 0
0 34 1
0 35 1
0 36 2
0 37 2
0 38 2
0 39 2
0 40 2
0 41 2
0 42 2
0 43 2
0 44 1
0 45 1
0 46 1
0 47 1
0 48 0
0 49 0
0 50 0
0 51 1
0 52 1
0 53 1
0 54 2
0 55 1
0 56 1
0 57 1
0 58 1
0 59 0
0 60 2
0 61 2
0 62 2
0 63 2
0 64 2
0 65 0
0 66 0
0 67 0
0 68 1
0 69 1
0 70 0
0 71 0
0 72 0
0 73 1
0 74 1
0 75 2
0 76 0
0 77 0
0 78 0
0 79 0
1 0 1
1 1 2
1 2 2
1 3 2
1 4 2
1 5 2
1 6 2
1 7 0
1 8 0
1 9 2
1 10 2
1 11 0
1 12 0
1 13 2
1 14 2
1 15 2
1 16 2
1 17 0
1 18 0
1 19 2
1 20 0
1 21 0
1 22 0
1 23 0
1 24 2
1 25 2
1 26 2
1 27 1
1 28 1
1 29 2
1 30 2
1 31 0
1 32 0
1 33 0
1 34 1
1 35 1
1 36 1
1 37 2
1 38 2
1 39 2
1 40 2
1 41 2
1 42 2
1 43 2
1 44 1
1 45 1
1 46 1
1 47 0
1 48 0
1 49 0
1 50 2
1 51 2
1 52 2
1 53 2
1 54 2
1 55 2
1 56 1
1 57 1
1 58 1
1 59 0
1 60 0
1 61 2
1 62 2
1 63 2
1 64 2
1 65 0
1 66 0
1 67 0
1 68 0
1 69 0
1 70 0
1 71 0
1 72 2
1 73 1
1 74 1
1 75 1
1 76 1
1 77 1
1 78 0
1 79 0
2 0 1
2 1 1
2 2 1
2 3 2
2 4 2
2 5 0
2 6 0
2 7 0
2 8 0
2 9 2
2 10 0
2 11 0
2 12 0
2 13 0
2 14 2
2 15 2
2 16 2
2 17 0
2 18 0
2 19 0
2 20 2
2 21 0
2 22 0
2 23 0
2 24 0
2 25 2
2 26 1
2 27 1
2 28 1
2 29 2
2 30 2
2 31 2
2 32 0
2 33 0
2 34 1
2 35 1
2 36 1
2 37 1
2 38 1
2 39 0
2 40 2
2 41 2
2 42 2
2 43 1
2 44 1
2 45 1
2 46 1
2 47 0
2 48 0
2 49 2
2 50 2
2 51 2
2 52 2
2 53 2
2 54 2
2 55 2
2 56 1
2 57 1
2 58 1
2 59 1
2 60 0
2 61 2
2 62 2
2 63 2
2 64 1
2 65 1
2 66 0
2 67 0
2 68 0
2 69 1
2 70 1
2 71 2
2 72 2
2 73 1
2 74 1
2 75 1
2 76 1
2 77 1
2 78 0
2 79 0
3 0 0
3 1 0
3 2 0
3 3 0
3 4 0
3 5 0
3 6 0
3 7 0
3 8 0
3 9 0
3 10 0
3 11 0
3 12 0
3 13 2
3 14 2
3 15 0
3 16 0
3 17 0
3 18 0
3 19 2
3 20 2
3 21 0
3 22 0
3 23 0
3 24 1
3 25 1
3 26 1
3 27 1
3 28 1
3 29 1
3 30 2
3 31 2
3 32 2
3 33 2
3 34 2
3 35 1
3 36 1
3 37 1
3 38 1
3 39 1
3 40 2
3 41 2
3 42 0
3 43 2
3 44 1
3 45 1
3 46 1
3 47 0
3 48 0
3 49 2
3 50 2
3 51 2
3 52 2
3 53 2
3 54 1
3 55 1
3 56 1
3 57 1
3 58 1
3 59 1
3 60 2
3 61 2
3 62 2
3 63 1
3 64 1
3 65 1
3 66 2
3 67 2
3 68 1
3 69 1
3 70 1
3 71 1
3 72 1
3 73 1
3 74 1
3 75 1
3 76 1
3 77 1
3 78 1
3 79 0
4 0 0
4 1 0
4 2 0
4 3 0
4 4 0
4 5 0
4 6 0
4 7 0
4 8 0
4 9 0
4 10 0
4 11 0
4 12 1
4 13 2
4 14 2
4 15 2
4 16 2
4 17 2
4 18 2
4 19 2
4 20 2
4 21 2
4 22 0
4 23 0
4 24 1
4 25 2
4 26 1
4 27 1
4 28 1
4 29 1
4 30 2
4 31 2
4 32 2
4 33 2
4 34 2
4 35 1
4 36 1
4 37 1
4 38 1
4 39 2
4 40 2
4 41 2
4 42 2
4 43 1
4 44 2
4 45 2
4 46 0
4 47 0
4 48 0
4 49 0
4 50 0
4 51 2
4 52 2
4 53 1
4 54 1
4 55 1
4 56 1
4 57 1
4 58 1
4 59 0
4 60 2
4 61 2
4 62 2
4 63 2
4 64 1
4 65 1
4 66 1
4 67 1
4 68 1
4 69 1
4 70 1
4 71 1
4 72 1
4 73 1
4 74 1
4 75 1
4 76 1
4 77 1
4 78 0
4 79 0
5 0 0
5 1 0
5 2 0
5 3 0
5 4 0
5 5 0
5 6 0
5 7 0
5 8 0
5 9 0
5 10 0
5 11 0
5 12 1
5 13 1
5 14 2
5 15 2
5 16 2
5 17 2
5 18 2
5 19 2
5 20 2
5 21 2
5 22 2
5 23 0
5 24 2
5 25 2
5 26 2
5 27 2
5 28 1
5 29 1
5 30 1
5 31 1
5 32 2
5 33 1
5 34 1
5 35 1
5 36 1
5 37 1
5 38 2
5 39 2
5 40 2
5 41 2
5 42 2
5 43 2
5 44 2
5 45 2
5 46 2
5 47 0
5 48 0
5 49 0
5 50 0
5 51 0
5 52 1
5 53 1
5 54 1
5 55 1
5 56 1
5 57 0
5 58 0
5 59 0
5 60 2
5 61 2
5 62 2
5 63 2
5 64 2
5 65 1
5 66 1
5 67 1
5 68 1
5 69 1
5 70 1
5 71 1
5 72 1
5 73 1
5 74 1
5 75 1
5 76 1
5 77 0
5 78 0
5 79 0
6 0 0
6 1 0
6 2 0
6 3 0
6 4 0
6 5 0
6 6 0
6 7 0
6 8 0
6 9 0
6 10 0
6 11 0
6 12 1
6 13 1
6 14 1
6 15 2
6 16 2
6 17 2
6 18 2
6 19 2
6 20 2
6 21 2
6 22 2
6 23 2
6 24 2
6 25 2
6 26 2
6 27 2
6 28 2
6 29 2
6 30 1
6 31 1
6 32 1
6 33 1
6 34 1
6 35 1
6 36 1
6 37 1
6 38 2
6 39 2
6 40 2
6 41 2
6 42 2
6 43 2
6 44 2
6 45 0
6 46 0
6 47 0
6 48 0
6 49 0
6 50 0
6 51 0
6 52 0
6 53 1
6 54 1
6 55 0
6 56 1
6 57 0
6 58 0
6 59 2
6 60 2
6 61 2
6 62 2
6 63 2
6 64 2
6 65 2
6 66 1
6 67 1
6 68 1
6 69 0
6 70 1
6 71 1
6 72 1
6 73 1
6 74 1
6 75 0
6 76 0
6 77 2
6 78 2
6 79 0
7 0 2
7 1 0
7 2 2
7 3 2
7 4 2
7 5 2
7 6 2
7 7 2
7 8 0
7 9 0
7 10 0
7 11 0
7 12 0
7 13 1
7 14 1
7 15 0
7 16 2
7 17 2
7 18 2
7 19 2
7 20 2
7 21 2
7 22 2
7 23 2
7 24 2
7 25 2
7 26 2
7 27 2
7 28 2
7 29 2
7 30 1
7 31 1
7 32 1
7 33 1
7 34 1
7 35 2
7 36 1
7 37 1
7 38 2
7 39 2
7 40 2
7 41 2
7 42 2
7 43 0
7 44 0
7 45 0
7 46 0
7 47 0
7 48 0
7 49 0
7 50 0
7 51 0
7 52 0
7 53 0
7 54 0
7 55 0
7 56 1
7 57 0
7 58 2
7 59 2
7 60 2
7 61 2
7 62 2
7 63 2
7 64 2
7 65 2
7 66 1
7 67 1
7 68 1
7 69 0
7 70 0
7 71 1
7 72 1
7 73 1
7 74 0
7 75 0
7 76 2
7 77 2
7 78 2
7 79 2
8 0 2
8 1 2
8 2 2
8 3 2
8 4 2
8 5 2
8 6 2
8 7 2
8 8 0
8 9 0
8 10 0
8 11 0
8 12 0
8 13 0
8 14 0
8 15 0
8 16 0
8 17 0
8 18 0
8 19 0
8 20 2
8 21 2
8 22 2
8 23 1
8 24 1
8 25 1
8 26 2
8 27 2
8 28 2
8 29 2
8 30 1
8 31 1
8 32 1
8 33 1
8 34 2
8 35 2
8 36 2
8 37 2
8 38 2
8 39 2
8 40 2
8 41 2
8 42 1
8 43 2
8 44 0
8 45 0
8 46 0
8 47 1
8 48 0
8 49 0
8 50 0
8 51 0
8 52 0
8 53 0
8 54 0
8 55 1
8 56 1
8 57 2
8 58 2
8 59 2
8 60 2
8 61 2
8 62 2
8 63 2
8 64 2
8 65 2
8 66 2
8 67 1
8 68 1
8 69 0
8 70 0
8 71 1
8 72 1
8 73 1
8 74 0
8 75 2
8 76 2
8 77 2
8 78 2
8 79 2
9 0 2
9 1 2
9 2 2
9 3 2
9 4 2
9 5 2
9 6 2
9 7 2
9 8 0
9 9 0
9 10 0
9 11 0
9 12 0
9 13 0
9 14 0
9 15 0
9 16 0
9 17 0
9 18 0
9 19 1
9 20 0
9 21 1
9 22 1
9 23 1
9 24 1
9 25 1
9 26 2
9 27 2
9 28 2
9 29 2
9 30 1
9 31 1
9 32 1
9 33 1
9 34 0
9 35 2
9 36 2
9 37 2
9 38 2
9 39 2
9 40 2
9 41 2
9 42 2
9 43 2
9 44 1
9 45 1
9 46 1
9 47 1
9 48 1
9 49 1
9 50 0
9 51 0
9 52 0
9 53 0
9 54 1
9 55 1
9 56 1
9 57 1
9 58 2
9 59 2
9 60 2
9 61 2
9 62 2
9 63 2
9 64 2
9 65 2
9 66 2
9 67 1
9 68 1
9 69 0
9 70 0
9 71 0
9 72 1
9 73 1
9 74 2
9 75 2
9 76 2
9 77 2
9 78 2
9 79 1
10 0 1
10 1 2
10 2 0
10 3 2
10 4 2
10 5 2
10 6 0
10 7 2
10 8 2
10 9 2
10 10 0
10 11 0
10 12 0
10 13 0
10 14 0
10 15 0
10 16 0
10 17 1
10 18 1
10 19 1
10 20 0
10 21 1
10 22 0
10 23 1
10 24 1
10 25 1
10 26 2
10 27 2
10 28 2
10 29 1
10 30 1
10 31 1
10 32 1
10 33 1
10 34 0
10 35 2
10 36 2
10 37 2
10 38 0
10 39 0
10 40 0
10 41 0
10 42 0
10 43 2
10 44 1
10 45 1
10 46 1
10 47 1
10 48 1
10 49 1
10 50 0
10 51 0
10 52 0
10 53 0
10 54 1
10 55 1
10 56 1
10 57 1
10 58 1
10 59 1
10 60 2
10 61 1
10 62 1
10 63 1
10 64 2
10 65 0
10 66 1
10 67 1
10 68 1
10 69 0
10 70 0
10 71 1
10 72 1
10 73 1
10 74 1
10 75 1
10 76 2
10 77 2
10 78 2
10 79 1
11 0 1
11 1 1
11 2 0
11 3 0
11 4 0
11 5 0
11 6 0
11 7 0
11 8 2
11 9 2
11 10 2
11 11 2
11 12 2
11 13 0
11 14 0
11 15 0
11 16 1
11 17 1
11 18 1
11 19 1
11 20 1
11 21 1
11 22 1
11 23 1
11 24 1
11 25 1
11 26 1
11 27 1
11 28 1
11 29 1
11 30 1
11 31 1
11 32 1
11 33 1
11 34 1
11 35 2
11 36 2
11 37 0
11 38 0
11 39 0
11 40 0
11 41 0
11 42 1
11 43 1
11 44 1
11 45 1
11 46 1
11 47 1
11 48 1
11 49 1
11 50 2
11 51 2
11 52 0
11 53 1
11 54 1
11 55 1
11 56 1
11 57 1
11 58 1
11 59 1
11 60 1
11 61 1
11 62 1
11 63 1
11 64 1
11 65 0
11 66 1
11 67 1
11 68 2
11 69 0
11 70 1
11 71 1
11 72 1
11 73 1
11 74 1
11 75 1
11 76 1
11 77 2
11 78 2
11 79 2
12 0 0
12 1 0
12 2 0
12 3 0
12 4 0
12 5 0
12 6 0
12 7 0
12 8 2
12 9 2
12 10 2
12 11 0
12 12 0
12 13 2
12 14 0
12 15 0
12 16 1
12 17 1
12 18 1
12 19 1
12 20 1
12 21 1
12 22 1
12 23 1
12 24 1
12 25 1
12 26 1
12 27 1
12 28 2
12 29 1
12 30 1
12 31 1
12 32 0
12 33 1
12 34 1
12 35 2
12 36 2
12 37 2
12 38 0
12 39 0
12 40 0
12 41 0
12 42 1
12 43 1
12 44 1
12 45 1
12 46 1
12 47 1
12 48 1
12 49 1
12 50 1
12 51 1
12 52 1
12 53 1
12 54 0
12 55 1
12 56 1
12 57 1
12 58 1
12 59 1
12 60 1
12 61 1
12 62 1
12 63 2
12 64 0
12 65 0
12 66 0
12 67 0
12 68 2
12 69 1
12 70 1
12 71 1
12 72 1
12 73 1
12 74 1
12 75 1
12 76 2
12 77 2
12 78 2
12 79 2
13 0 0
13 1 0
13 2 0
13 3 0
13 4 0
13 5 0
13 6 0
13 7 0
13 8 2
13 9 2
13 10 0
13 11 0
13 12 0
