150 150
126 4 2
126 5 2
126 6 0
126 7 0
126 8 0
126 9 0
126 10 0
126 11 0
126 12 0
126 13 0
126 14 0
126 15 1
126 16 1
126 17 1
126 18 1
126 19 2
126 20 1
126 21 1
126 22 1
126 23 1
126 24 0
126 25 0
126 26 2
126 27 2
126 28 0
126 29 2
126 30 2
126 31 2
126 32 2
126 33 2
126 34 2
126 35 2
126 36 1
126 37 1
126 38 0
126 39 0
126 40 0
126 41 0
126 42 0
126 43 0
126 44 0
126 45 0
126 46 2
126 47 2
126 48 2
126 49 1
126 50 1
126 51 0
126 52 0
126 53 0
126 54 0
126 55 0
126 56 0
126 57 0
126 58 0
126 59 0
126 60 2
126 61 1
126 62 1
126 63 1
126 64 1
126 65 1
126 66 1
126 67 0
126 68 0
126 69 2
126 70 0
126 71 2
126 72 2
126 73 0
126 74 0
126 75 2
126 76 1
126 77 1
126 78 1
126 79 1
126 80 1
126 81 0
126 82 0
126 83 0
126 84 0
126 85 2
126 86 2
126 87 2
126 88 2
126 89 0
126 90 2
126 91 2
126 92 2
126 93 1
126 94 1
126 95 2
126 96 1
126 97 0
126 98 1
126 99 1
126 100 2
126 101 2
126 102 0
126 103 1
126 104 1
126 105 1
126 106 1
126 107 1
126 108 0
126 109 0
126 110 0
126 111 0
126 112 0
126 113 1
126 114 2
126 115 2
126 116 2
126 117 2
126 118 1
126 119 1
126 120 1
126 121 1
126 122 2
126 123 2
126 124 0
126 125 0
126 126 1
126 127 0
126 128 2
126 129 1
126 130 1
126 131 0
126 132 0
126 133 2
126 134 2
126 135 0
126 136 0
126 137 2
126 138 2
126 139 2
126 140 0
126 141 1
126 142 0
126 143 2
126 144 0
126 145 2
126 146 2
126 147 2
126 148 1
126 149 1
127 0 2
127 1 2
127 2 2
127 3 2
127 4 2
127 5 2
127 6 2
127 7 0
127 8 0
127 9 0
127 10 0
127 11 0
127 12 0
127 13 0
127 14 0
127 15 1
127 16 1
127 17 1
127 18 2
127 19 1
127 20 0
127 21 0
127 22 1
127 23 0
127 24 0
127 25 2
127 26 0
127 27 0
127 28 0
127 29 0
127 30 2
127 31 2
127 32 2
127 33 2
127 34 2
127 35 2
127 36 2
127 37 0
127 38 0
127 39 0
127 40 0
127 41 1
127 42 1
127 43 0
127 44 0
127 45 0
127 46 0
127 47 1
127 48 1
127 49 1
127 50 0
127 51 0
127 52 0
127 53 0
127 54 0
127 55 0
127 56 0
127 57 0
127 58 0
127 59 1
127 60 1
127 61 1
127 62 1
127 63 1
127 64 1
127 65 2
127 66 2
127 67 2
127 68 2
127 69 2
127 70 2
127 71 2
127 72 2
127 73 2
127 74 0
127 75 0
127 76 0
127 77 1
127 78 1
127 79 1
127 80 1
127 81 1
127 82 1
127 83 0
127 84 2
127 85 2
127 86 2
127 87 2
127 88 0
127 89 0
127 90 0
127 91 2
127 92 1
127 93 1
127 94 1
127 95 0
127 96 2
127 97 2
127 98 0
127 99 2
127 100 2
127 101 2
127 102 2
127 103 1
127 104 1
127 105 1
127 106 1
127 107 1
127 108 0
127 109 0
127 110 0
127 111 0
127 112 0
127 113 2
127 114 2
127 115 2
127 116 0
127 117 0
127 118 0
127 119 1
127 120 1
127 121 1
127 122 2
127 123 2
127 124 0
127 125 0
127 126 0
127 127 0
127 128 2
127 129 2
127 130 0
127 131 0
127 132 0
127 133 2
127 134 2
127 135 2
127 136 2
127 137 2
127 138 2
127 139 2
127 140 0
127 141 0
127 142 0
127 143 0
127 144 0
127 145 2
127 146 2
127 147 2
127 148 1
127 149 1
128 0 2
128 1 2
128 2 2
128 3 2
128 4 2
128 5 0
128 6 2
128 7 2
128 8 0
128 9 2
128 10 0
128 11 0
128 12 0
128 13 1
128 14 0
128 15 0
128 16 0
128 17 2
128 18 2
128 19 1
128 20 0
128 21 0
128 22 0
128 23 0
128 24 0
128 25 0
128 26 0
128 27 0
128 28 0
128 29 0
128 30 2
128 31 2
128 32 2
128 33 2
128 34 2
128 35 2
128 36 2
128 37 2
128 38 2
128 39 1
128 40 1
128 41 1
128 42 2
128 43 0
128 44 0
128 45 0
128 46 1
128 47 1
128 48 1
128 49 0
128 50 0
128 51 0
128 52 2
128 53 0
128 54 2
128 55 2
128 56 0
128 57 0
128 58 0
128 59 1
128 60 1
128 61 1
128 62 1
128 63 1
128 64 1
128 65 2
128 66 2
128 67 2
128 68 2
128 69 2
128 70 2
128 71 2
128 72 2
128 73 0
128 74 0
128 75 0
128 76 1
128 77 1
128 78 1
128 79 1
128 80 1
128 81 1
128 82 1
128 83 2
128 84 2
128 85 2
128 86 2
128 87 2
128 88 0
128 89 0
128 90 0
128 91 1
128 92 1
128 93 1
128 94 0
128 95 0
128 96 2
128 97 2
128 98 0
128 99 0
128 100 2
128 101 2
128 102 2
128 103 1
128 104 1
128 105 1
128 106 1
128 107 1
128 108 0
128 109 0
128 110 0
128 111 0
128 112 0
128 113 0
128 114 2
128 115 1
128 116 0
128 117 0
128 118 0
128 119 1
128 120 1
128 121 1
128 122 2
128 123 2
128 124 0
128 125 0
128 126 0
128 127 0
128 128 0
128 129 0
128 130 0
128 131 0
128 132 0
128 133 0
128 134 0
128 135 2
128 136 2
128 137 2
128 138 2
128 139 2
128 140 2
128 141 0
128 142 0
128 143 0
128 144 0
128 145 2
128 146 2
128 147 2
128 148 1
128 149 0
129 0 0
129 1 0
129 2 2
129 3 2
129 4 2
129 5 1
129 6 1
129 7 2
129 8 2
129 9 2
129 10 2
129 11 0
129 12 1
129 13 1
129 14 2
129 15 0
129 16 0
129 17 2
129 18 2
129 19 1
129 20 1
129 21 1
129 22 0
129 23 0
129 24 1
129 25 1
129 26 0
129 27 0
129 28 2
129 29 2
129 30 2
129 31 2
129 32 2
129 33 2
129 34 0
129 35 0
129 36 0
129 37 2
129 38 2
129 39 1
129 40 1
129 41 2
129 42 2
129 43 2
129 44 0
129 45 1
129 46 1
129 47 0
129 48 0
129 49 0
129 50 0
129 51 1
129 52 2
129 53 2
129 54 2
129 55 0
129 56 0
129 57 0
129 58 1
129 59 1
129 60 1
129 61 0
129 62 1
129 63 1
129 64 1
129 65 2
129 66 2
129 67 1
129 68 1
129 69 2
129 70 2
129 71 2
129 72 2
129 73 0
129 74 0
129 75 0
129 76 1
129 77 1
129 78 1
129 79 1
129 80 1
129 81 1
129 82 1
129 83 2
129 84 2
129 85 2
129 86 2
129 87 2
129 88 0
129 89 0
129 90 0
129 91 1
129 92 2
129 93 2
129 94 2
129 95 2
129 96 2
129 97 0
129 98 0
129 99 0
129 100 0
129 101 0
129 102 0
129 103 0
129 104 1
129 105 1
129 106 1
129 107 1
129 108 0
129 109 0
129 110 0
129 111 0
129 112 0
129 113 0
129 114 1
129 115 0
129 116 0
129 117 0
129 118 0
129 119 0
129 120 1
129 121 1
129 122 2
129 123 2
129 124 0
129 125 0
129 126 0
129 127 0
129 128 2
129 129 0
129 130 0
129 131 0
129 132 0
129 133 0
129 134 0
129 135 1
129 136 2
129 137 2
129 138 2
129 139 2
129 140 2
129 141 0
129 142 0
129 143 0
129 144 0
129 145 2
129 146 2
129 147 0
129 148 0
129 149 0
130 0 0
130 1 0
130 2 0
130 3 2
130 4 1
130 5 1
130 6 2
130 7 2
130 8 2
130 9 2
130 10 2
130 11 2
130 12 2
130 13 1
130 14 1
130 15 2
130 16 1
130 17 2
130 18 2
130 19 1
130 20 1
130 21 1
130 22 1
130 23 1
130 24 1
130 25 1
130 26 2
130 27 2
130 28 2
130 29 2
130 30 2
130 31 2
130 32 2
130 33 2
130 34 0
130 35 0
130 36 0
130 37 2
130 38 2
130 39 2
130 40 2
130 41 2
130 42 2
130 43 2
130 44 2
130 45 1
130 46 1
130 47 1
130 48 0
130 49 0
130 50 0
130 51 0
130 52 2
130 53 2
130 54 2
130 55 0
130 56 0
130 57 1
130 58 1
130 59 1
130 60 1
130 61 1
130 62 1
130 63 1
130 64 1
130 65 1
130 66 2
130 67 1
130 68 1
130 69 2
130 70 2
130 71 2
130 72 2
130 73 2
130 74 0
130 75 1
130 76 1
130 77 1
130 78 1
130 79 1
130 80 1
130 81 1
130 82 2
130 83 2
130 84 2
130 85 2
130 86 2
130 87 2
130 88 2
130 89 1
130 90 0
130 91 0
130 92 2
130 93 2
130 94 2
130 95 2
130 96 0
130 97 0
130 98 0
130 99 2
130 100 0
130 101 0
130 102 0
130 103 0
130 104 0
130 105 1
130 106 0
130 107 2
130 108 2
130 109 2
130 110 2
130 111 2
130 112 2
130 113 2
130 114 0
130 115 0
130 116 0
130 117 1
130 118 0
130 119 1
130 120 1
130 121 1
130 122 2
130 123 2
130 124 0
130 125 1
130 126 1
130 127 1
130 128 0
130 129 0
130 130 1
130 131 1
130 132 2
130 133 2
130 134 0
130 135 0
130 136 0
130 137 2
130 138 2
130 139 2
130 140 2
130 141 2
130 142 2
130 143 1
130 144 1
130 145 1
130 146 1
130 147 1
130 148 0
130 149 0
131 0 0
131 1 0
131 2 0
131 3 0
131 4 2
131 5 1
131 6 2
131 7 2
131 8 2
131 9 2
131 10 2
131 11 2
131 12 2
131 13 1
131 14 1
131 15 1
131 16 2
131 17 2
131 18 2
131 19 1
131 20 1
131 21 1
131 22 1
131 23 1
131 24 1
131 25 1
131 26 2
131 27 2
131 28 2
131 29 2
131 30 2
131 31 1
131 32 2
131 33 2
131 34 0
131 35 0
131 36 2
131 37 2
131 38 2
131 39 0
131 40 0
131 41 0
131 42 2
131 43 2
131 44 2
131 45 0
131 46 1
131 47 1
131 48 0
131 49 1
131 50 0
131 51 2
131 52 1
131 53 1
131 54 1
131 55 1
131 56 1
131 57 1
131 58 1
131 59 1
131 60 2
131 61 1
131 62 1
131 63 1
131 64 1
131 65 1
131 66 2
131 67 2
131 68 1
131 69 1
131 70 2
131 71 2
131 72 2
131 73 0
131 74 1
131 75 1
131 76 1
131 77 1
131 78 1
131 79 1
131 80 1
131 81 1
131 82 2
131 83 2
131 84 2
131 85 2
131 86 1
131 87 1
131 88 1
131 89 1
131 90 0
131 91 0
131 92 2
131 93 2
131 94 2
131 95 0
131 96 0
131 97 0
131 98 0
131 99 0
131 100 0
131 101 0
131 102 1
131 103 1
131 104 0
131 105 0
131 106 1
131 107 2
131 108 2
131 109 2
131 110 2
131 111 2
131 112 2
131 113 2
131 114 0
131 115 0
131 116 1
131 117 1
131 118 1
131 119 1
131 120 1
131 121 1
131 122 1
131 123 1
131 124 1
131 125 1
131 126 1
131 127 1
131 128 0
131 129 1
131 130 1
131 131 2
131 132 2
131 133 2
131 134 0
131 135 0
131 136 0
131 137 0
131 138 2
131 139 0
131 140 2
131 141 2
131 142 1
131 143 1
131 144 1
131 145 1
131 146 1
131 147 1
131 148 0
131 149 0
132 0 0
132 1 0
132 2 0
132 3 2
132 4 2
132 5 2
132 6 2
132 7 2
132 8 2
132 9 2
132 10 2
132 11 1
132 12 1
132 13 1
132 14 1
132 15 1
132 16 2
132 17 2
132 18 2
132 19 1
132 20 1
132 21 1
132 22 1
132 23 1
132 24 1
132 25 1
132 26 2
132 27 2
132 28 2
132 29 2
132 30 2
132 31 2
132 32 1
132 33 2
132 34 0
132 35 2
132 36 2
132 37 2
132 38 2
132 39 2
132 40 0
132 41 2
132 42 0
132 43 0
132 44 0
132 45 1
132 46 1
132 47 1
132 48 1
132 49 1
132 50 0
132 51 0
132 52 1
132 53 1
132 54 1
132 55 1
132 56 1
132 57 1
132 58 1
132 59 2
132 60 2
132 61 2
132 62 2
132 63 2
132 64 1
132 65 2
132 66 2
132 67 2
132 68 1
132 69 1
132 70 1
132 71 2
132 72 2
132 73 2
132 74 2
132 75 1
132 76 1
132 77 0
132 78 2
132 79 0
132 80 1
132 81 0
132 82 2
132 83 2
132 84 2
132 85 2
132 86 1
132 87 1
132 88 1
132 89 1
132 90 1
132 91 2
132 92 1
132 93 2
132 94 2
132 95 0
132 96 0
132 97 0
132 98 0
132 99 1
132 100 2
132 101 2
132 102 2
132 103 1
132 104 1
132 105 1
132 106 0
132 107 1
132 108 2
132 109 2
132 110 2
132 111 2
132 112 2
132 113 2
132 114 0
132 115 0
132 116 1
132 117 1
132 118 2
132 119 1
132 120 1
132 121 0
132 122 2
132 123 1
132 124 1
132 125 1
132 126 1
132 127 1
132 128 1
132 129 1
132 130 1
132 131 2
132 132 2
132 133 2
132 134 0
132 135 0
132 136 0
132 137 0
132 138 0
132 139 0
132 140 2
132 141 2
132 142 2
132 143 2
132 144 1
132 145 1
132 146 1
132 147 1
132 148 0
132 149 0
133 0 0
133 1 1
133 2 1
133 3 2
133 4 2
133 5 2
133 6 2
133 7 2
133 8 2
133 9 2
133 10 2
133 11 1
133 12 1
133 13 1
133 14 2
133 15 2
133 16 2
133 17 2
133 18 2
133 19 1
133 20 1
133 21 1
133 22 1
133 23 1
133 24 1
133 25 1
133 26 1
133 27 2
133 28 2
133 29 2
133 30 2
133 31 2
133 32 2
133 33 2
133 34 2
133 35 2
133 36 2
133 37 2
133 38 2
133 39 2
133 40 2
133 41 0
133 42 1
133 43 1
133 44 1
133 45 0
133 46 0
133 47 1
133 48 1
133 49 1
133 50 0
133 51 0
133 52 1
133 53 1
133 54 1
133 55 1
133 56 2
133 57 1
133 58 2
133 59 2
133 60 2
133 61 1
133 62 2
133 63 2
133 64 2
133 65 2
133 66 2
133 67 2
133 68 2
133 69 1
133 70 1
133 71 1
133 72 2
133 73 2
133 74 2
133 75 1
133 76 1
133 77 2
133 78 2
133 79 1
133 80 0
133 81 0
133 82 0
133 83 1
133 84 2
133 85 2
133 86 1
133 87 1
133 88 1
133 89 1
133 90 1
133 91 1
133 92 2
133 93 2
133 94 0
133 95 0
133 96 0
133 97 0
133 98 0
133 99 1
133 100 1
133 101 2
133 102 1
133 103 1
133 104 1
133 105 0
133 106 1
133 107 1
133 108 1
133 109 0
133 110 2
133 111 2
133 112 2
133 113 2
133 114 1
133 115 1
133 116 1
133 117 2
133 118 0
133 119 0
133 120 2
133 121 0
133 122 1
133 123 2
133 124 2
133 125 1
133 126 1
133 127 1
133 128 1
133 129 1
133 130 1
133 131 2
133 132 2
133 133 0
133 134 0
133 135 0
133 136 0
133 137 0
133 138 0
133 139 0
133 140 2
133 141 2
133 142 2
133 143 2
133 144 1
133 145 1
133 146 1
133 147 0
133 148 0
133 149 0
134 0 0
134 1 1
134 2 1
134 3 1
134 4 2
134 5 2
134 6 2
134 7 1
134 8 2
134 9 2
134 10 0
134 11 1
134 12 1
134 13 1
134 14 1
134 15 2
134 16 2
134 17 2
134 18 1
134 19 1
134 20 0
134 21 0
134 22 0
134 23 0
134 24 1
134 25 1
134 26 2
134 27 0
134 28 2
134 29 2
134 30 2
134 31 2
134 32 2
134 33 1
134 34 2
134 35 2
134 36 2
134 37 2
134 38 2
134 39 2
134 40 0
134 41 1
134 42 1
134 43 1
134 44 0
134 45 2
134 46 2
134 47 1
134 48 1
134 49 1
134 50 1
134 51 2
134 52 2
134 53 2
134 54 2
134 55 2
134 56 2
134 57 2
134 58 1
134 59 2
134 60 2
134 61 2
134 62 1
134 63 2
134 64 2
134 65 2
134 66 2
134 67 0
134 68 1
134 69 1
134 70 1
134 71 1
134 72 2
134 73 2
134 74 2
134 75 2
134 76 1
134 77 0
134 78 0
134 79 0
134 80 0
134 81 0
134 82 1
134 83 1
134 84 1
134 85 2
134 86 1
134 87 1
134 88 1
134 89 1
134 90 1
134 91 0
134 92 0
134 93 2
134 94 0
134 95 0
134 96 0
134 97 0
134 98 1
134 99 1
134 100 1
134 101 1
134 102 1
134 103 1
134 104 1
134 105 1
134 106 1
134 107 1
134 108 1
134 109 0
134 110 0
134 111 0
134 112 2
134 113 2
134 114 1
134 115 1
134 116 1
134 117 1
134 118 1
134 119 2
134 120 2
134 121 1
134 122 2
134 123 2
134 124 2
134 125 2
134 126 1
134 127 1
134 128 1
134 129 2
134 130 0
134 131 0
134 132 0
134 133 0
134 134 0
134 135 0
134 136 0
134 137 2
134 138 2
134 139 1
134 140 0
134 141 1
134 142 2
134 143 1
134 144 1
134 145 1
134 146 2
134 147 0
134 148 0
134 149 0
135 0 0
135 1 0
135 2 0
135 3 1
135 4 2
135 5 2
135 6 2
135 7 1
135 8 1
135 9 0
135 10 0
135 11 0
135 12 1
135 13 0
135 14 1
135 15 0
135 16 2
135 17 2
135 18 2
135 19 2
135 20 2
135 21 0
135 22 0
135 23 0
135 24 0
135 25 0
135 26 0
135 27 0
135 28 2
135 29 2
135 30 2
135 31 2
135 32 2
135 33 1
135 34 1
135 35 0
135 36 0
135 37 2
135 38 2
135 39 2
135 40 0
135 41 0
135 42 0
135 43 0
135 44 0
135 45 0
135 46 0
135 47 0
135 48 1
135 49 1
135 50 2
135 51 2
135 52 2
135 53 1
135 54 2
135 55 2
135 56 2
135 57 2
135 58 1
135 59 1
135 60 1
135 61 1
135 62 1
135 63 2
135 64 2
135 65 0
135 66 0
135 67 0
135 68 0
135 69 0
135 70 1
135 71 1
135 72 1
135 73 2
135 74 2
135 75 2
135 76 1
135 77 0
135 78 0
135 79 0
135 80 0
135 81 1
135 82 1
135 83 1
135 84 1
135 85 2
135 86 2
135 87 2
135 88 1
135 89 1
135 90 1
135 91 0
135 92 0
135 93 0
135 94 2
135 95 0
135 96 0
135 97 0
135 98 1
135 99 1
135 100 1
135 101 1
135 102 1
135 103 1
135 104 1
135 105 1
135 106 1
135 107 1
135 108 1
135 109 2
135 110 0
135 111 1
135 112 2
135 113 2
135 114 1
135 115 1
135 116 1
135 117 1
135 118 2
135 119 2
135 120 1
135 121 1
135 122 1
135 123 2
135 124 2
135 125 0
135 126 0
135 127 0
135 128 1
135 129 2
135 130 0
135 131 0
135 132 0
135 133 0
135 134 0
135 135 2
135 136 2
135 137 2
135 138 2
135 139 2
135 140 0
135 141 1
135 142 1
135 143 2
135 144 1
135 145 1
135 146 2
135 147 2
135 148 0
135 149 0
136 0 1
136 1 0
136 2 0
136 3 1
136 4 2
136 5 2
136 6 2
136 7 2
136 8 1
136 9 2
136 10 0
136 11 0
136 12 1
136 13 1
136 14 0
136 15 0
136 16 0
136 17 2
136 18 2
136 19 2
136 20 2
136 21 2
136 22 2
136 23 0
136 24 0
136 25 0
136 26 0
136 27 0
136 28 1
136 29 1
136 30 1
136 31 0
136 32 0
136 33 0
136 34 0
136 35 0
136 36 0
136 37 0
136 38 0
136 39 2
136 40 0
136 41 1
136 42 0
136 43 0
136 44 0
136 45 0
136 46 0
136 47 0
136 48 1
136 49 1
136 50 1
136 51 1
136 52 0
136 53 0
136 54 0
136 55 2
136 56 0
136 57 2
136 58 2
136 59 1
136 60 1
136 61 1
136 62 1
136 63 1
136 64 0
136 65 0
136 66 0
136 67 0
136 68 0
136 69 0
136 70 0
136 71 0
136 72 2
136 73 2
136 74 2
136 75 2
136 76 1
136 77 0
136 78 0
136 79 0
136 80 0
136 81 1
136 82 1
136 83 1
136 84 1
136 85 2
136 86 2
136 87 2
136 88 2
136 89 1
136 90 1
136 91 0
136 92 0
136 93 0
136 94 0
136 95 2
136 96 1
136 97 1
136 98 1
136 99 1
136 100 1
136 101 1
136 102 1
136 103 1
136 104 1
136 105 1
136 106 1
136 107 1
136 108 1
136 109 1
136 110 1
136 111 1
136 112 1
136 113 2
136 114 2
136 115 2
136 116 2
136 117 2
136 118 2
136 119 2
136 120 1
136 121 1
136 122 1
136 123 1
136 124 1
136 125 0
136 126 0
136 127 0
136 128 0
136 129 2
136 130 0
136 131 0
136 132 0
136 133 0
136 134 2
136 135 2
136 136 2
136 137 1
136 138 1
136 139 1
136 140 1
136 141 2
136 142 2
136 143 2
136 144 2
136 145 2
136 146 2
136 147 2
136 148 2
136 149 2
137 0 1
137 1 1
137 2 0
137 3 1
137 4 1
137 5 2
137 6 2
137 7 1
137 8 1
137 9 0
137 10 2
137 11 2
137 12 1
137 13 1
137 14 1
137 15 0
137 16 0
137 17 0
137 18 2
137 19 2
137 20 2
137 21 2
137 22 2
137 23 2
137 24 0
137 25 0
137 26 0
137 27 0
137 28 0
137 29 1
137 30 1
137 31 0
137 32 0
137 33 0
137 34 0
137 35 0
137 36 0
137 37 0
137 38 0
137 39 1
137 40 1
137 41 1
137 42 1
137 43 0
137 44 0
137 45 0
137 46 0
137 47 0
137 48 1
137 49 1
137 50 1
137 51 1
137 52 1
137 53 0
137 54 0
137 55 0
137 56 0
137 57 2
137 58 2
137 59 2
137 60 1
137 61 1
137 62 1
137 63 0
137 64 0
137 65 0
137 66 0
137 67 0
137 68 0
137 69 2
137 70 2
137 71 0
137 72 0
137 73 0
137 74 2
137 75 2
137 76 0
137 77 0
137 78 0
137 79 0
137 80 0
137 81 1
137 82 1
137 83 2
137 84 2
137 85 2
137 86 2
137 87 2
137 88 2
137 89 1
137 90 1
137 91 1
137 92 0
137 93 0
137 94 2
137 95 2
137 96 2
137 97 1
137 98 1
137 99 2
137 100 2
137 101 2
137 102 1
137 103 1
137 104 1
137 105 1
137 106 1
137 107 1
137 108 1
137 109 1
137 110 1
137 111 1
137 112 1
137 113 0
137 114 0
137 115 0
137 116 0
137 117 0
137 118 2
137 119 2
137 120 2
137 121 1
137 122 1
137 123 1
137 124 1
137 125 0
137 126 0
137 127 0
137 128 0
137 129 1
137 130 2
137 131 2
137 132 0
137 133 0
137 134 2
137 135 2
137 136 2
137 137 1
137 138 1
137 139 1
137 140 1
137 141 2
137 142 2
137 143 2
137 144 2
137 145 2
137 146 2
137 147 2
137 148 2
137 149 1
138 0 2
138 1 2
138 2 2
138 3 0
138 4 0
138 5 2
138 6 2
138 7 2
138 8 0
138 9 0
138 10 2
138 11 2
138 12 0
138 13 0
138 14 0
138 15 1
138 16 0
138 17 0
138 18 0
138 19 2
138 20 2
138 21 2
138 22 2
138 23 2
138 24 2
138 25 0
138 26 0
138 27 0
138 28 0
138 29 0
138 30 0
138 31 0
138 32 0
138 33 0
138 34 0
138 35 0
138 36 0
138 37 0
138 38 0
138 39 1
138 40 1
138 41 1
138 42 0
138 43 0
138 44 0
138 45 0
138 46 0
138 47 1
138 48 1
138 49 1
138 50 1
138 51 2
138 52 0
138 53 0
138 54 0
138 55 0
138 56 0
138 57 0
138 58 2
138 59 2
138 60 2
138 61 1
138 62 0
138 63 0
138 64 0
138 65 0
138 66 0
138 67 0
138 68 0
138 69 0
138 70 2
138 71 0
138 72 0
138 73 0
138 74 0
138 75 2
138 76 0
138 77 0
138 78 0
138 79 0
138 80 0
138 81 1
138 82 1
138 83 1
138 84 2
138 85 2
138 86 2
138 87 2
138 88 1
138 89 1
138 90 1
138 91 2
138 92 2
138 93 2
138 94 2
138 95 2
138 96 2
138 97 1
138 98 1
138 99 1
138 100 0
138 101 2
138 102 1
138 103 1
138 104 1
138 105 1
138 106 1
138 107 0
138 108 2
138 109 1
138 110 1
138 111 0
138 112 0
138 113 0
138 114 0
138 115 0
138 116 0
138 117 0
138 118 2
138 119 2
138 120 2
138 121 2
138 122 1
138 123 1
138 124 0
138 125 0
138 126 0
138 127 0
138 128 0
138 129 2
138 130 2
138 131 2
138 132 2
138 133 0
138 134 2
138 135 2
138 136 2
138 137 2
138 138 1
138 139 1
138 140 1
138 141 2
138 142 2
138 143 2
138 144 2
138 145 2
138 146 2
138 147 1
138 148 1
138 149 1
139 0 2
139 1 2
139 2 2
139 3 2
139 4 2
139 5 2
139 6 2
139 7 2
139 8 2
139 9 2
139 10 2
139 11 2
139 12 2
139 13 0
139 14 0
139 15 0
139 16 0
139 17 0
139 18 0
139 19 2
139 20 2
139 21 0
139 22 0
139 23 0
139 24 0
139 25 0
139 26 0
139 27 2
139 28 0
139 29 0
139 30 0
139 31 0
139 32 0
139 33 0
139 34 0
139 35 0
139 36 0
139 37 0
139 38 1
139 39 1
139 40 1
139 41 1
139 42 0
139 43 0
139 44 0
139 45 0
139 46 1
139 47 1
139 48 1
139 49 1
139 50 0
139 51 0
139 52 0
139 53 0
139 54 0
139 55 0
139 56 0
139 57 0
139 58 2
139 59 2
139 60 1
139 61 1
139 62 1
139 63 0
139 64 0
139 65 0
139 66 0
139 67 0
139 68 0
139 69 0
139 70 0
139 71 0
139 72 0
139 73 0
139 74 0
139 75 2
139 76 2
139 77 0
139 78 0
139 79 0
139 80 0
139 81 1
139 82 1
139 83 1
139 84 0
139 85 2
139 86 2
139 87 2
139 88 1
139 89 1
139 90 1
139 91 1
139 92 2
139 93 2
139 94 2
139 95 1
139 96 2
139 97 1
139 98 1
139 99 0
139 100 0
139 101 0
139 102 1
139 103 1
139 104 1
139 105 1
139 106 0
139 107 0
139 108 1
139 109 1
139 110 1
139 111 0
139 112 0
139 113 0
139 114 1
139 115 1
139 116 1
139 117 1
139 118 1
139 119 2
139 120 1
139 121 2
139 122 2
139 123 0
139 124 0
139 125 0
139 126 0
139 127 0
139 128 0
139 129 1
139 130 2
139 131 2
139 132 2
139 133 2
139 134 2
139 135 2
139 136 2
139 137 2
139 138 2
139 139 1
139 140 1
139 141 1
139 142 1
139 143 1
139 144 1
139 145 1
139 146 1
139 147 1
139 148 1
139 149 2
140 0 2
140 1 2
140 2 2
140 3 2
140 4 2
140 5 2
140 6 2
140 7 2
140 8 2
140 9 2
140 10 2
140 11 2
140 12 2
140 13 2
140 14 0
140 15 0
140 16 0
140 17 1
140 18 1
140 19 1
140 20 2
140 21 0
140 22 0
140 23 0
140 24 0
140 25 0
140 26 0
140 27 0
140 28 0
140 29 1
140 30 1
140 31 1
140 32 0
140 33 0
140 34 0
140 35 0
140 36 0
140 37 0
140 38 1
140 39 1
140 40 1
140 41 1
140 42 1
140 43 0
140 44 0
140 45 0
140 46 1
140 47 2
140 48 2
140 49 2
140 50 0
140 51 0
140 52 0
140 53 1
140 54 2
140 55 0
140 56 1
140 57 1
140 58 1
140 59 1
140 60 1
140 61 1
140 62 1
140 63 0
140 64 0
140 65 0
140 66 0
140 67 0
140 68 0
140 69 0
140 70 0
140 71 0
140 72 2
140 73 1
140 74 0
140 75 2
140 76 2
140 77 0
140 78 0
140 79 0
140 80 1
140 81 1
140 82 1
140 83 1
140 84 0
140 85 2
140 86 2
140 87 2
140 88 1
140 89 1
140 90 1
140 91 1
140 92 2
140 93 2
140 94 2
140 95 2
140 96 2
140 97 1
140 98 0
140 99 0
140 100 0
140 101 0
140 102 1
140 103 1
140 104 1
140 105 0
140 106 0
140 107 0
140 108 1
140 109 1
140 110 1
140 111 0
140 112 0
140 113 0
140 114 1
140 115 1
140 116 1
140 117 1
140 118 0
140 119 2
140 120 2
140 121 2
140 122 2
140 123 0
140 124 0
140 125 0
140 126 0
140 127 0
140 128 0
140 129 1
140 130 2
140 131 2
140 132 2
140 133 2
140 134 2
140 135 2
140 136 2
140 137 0
140 138 0
140 139 2
140 140 1
140 141 1
140 142 1
140 143 1
140 144 1
140 145 1
140 146 1
140 147 1
140 148 2
140 149 2
141 0 0
141 1 0
141 2 0
141 3 2
141 4 2
141 5 2
141 6 2
141 7 2
141 8 2
141 9 2
141 10 2
141 11 2
141 12 2
141 13 2
141 14 2
141 15 1
141 16 1
141 17 1
141 18 1
141 19 1
141 20 0
141 21 0
141 22 0
141 23 0
141 24 0
141 25 0
141 26 0
141 27 0
141 28 1
141 29 1
141 30 1
141 31 1
141 32 0
141 33 0
141 34 0
141 35 0
141 36 0
141 37 0
141 38 1
141 39 1
141 40 1
141 41 1
141 42 1
141 43 0
141 44 0
141 45 0
141 46 0
141 47 2
141 48 2
141 49 2
141 50 0
141 51 0
141 52 1
141 53 1
141 54 1
141 55 1
141 56 1
141 57 1
141 58 1
141 59 1
141 60 1
141 61 1
141 62 2
141 63 2
141 64 0
141 65 0
141 66 2
141 67 0
141 68 0
141 69 0
141 70 0
141 71 1
141 72 1
141 73 2
141 74 1
141 75 2
141 76 0
141 77 0
141 78 0
141 79 0
141 80 0
141 81 0
141 82 0
141 83 0
141 84 2
141 85 2
